filename,width,height,class,xmin,ymin,xmax,ymax
wheelchair_6/MP_KSC_B001832.jpg,1920,1080,car,1663,449,1793,518
wheelchair_6/MP_KSC_B001832.jpg,1920,1080,car,1271,447,1434,608
wheelchair_6/MP_KSC_B001832.jpg,1920,1080,car,1727,435,1889,524
wheelchair_6/MP_KSC_B001832.jpg,1920,1080,car,1329,402,1672,642
wheelchair_6/MP_KSC_B001832.jpg,1920,1080,pole,1286,0,1401,705
wheelchair_6/MP_KSC_B001832.jpg,1920,1080,traffic_sign,1556,325,1589,357
wheelchair_6/MP_KSC_B001832.jpg,1920,1080,pole,1154,0,1220,598
wheelchair_6/MP_KSC_B001832.jpg,1920,1080,car,1815,388,1920,546
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,pole,1186,0,1242,513
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,person,1041,354,1090,496
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,car,1588,356,1684,414
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,car,1146,358,1376,497
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,tree_trunk,1460,0,1578,721
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,car,978,383,1215,475
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,truck,1767,320,1920,417
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,car,1318,334,1639,534
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,person,980,357,1035,501
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,traffic_sign,1180,24,1282,132
wheelchair_6/MP_KSC_B001834.jpg,1920,1080,traffic_sign,1198,118,1269,155
wheelchair_6/MP_KSC_B001839.jpg,1920,1080,tree_trunk,1329,392,1387,748
wheelchair_6/MP_KSC_B001839.jpg,1920,1080,car,1367,492,1642,715
wheelchair_6/MP_KSC_B001839.jpg,1920,1080,movable_signage,1045,362,1104,602
wheelchair_6/MP_KSC_B001839.jpg,1920,1080,pole,1342,0,1378,725
wheelchair_6/MP_KSC_B001839.jpg,1920,1080,pole,1201,0,1237,613
wheelchair_6/MP_KSC_B001839.jpg,1920,1080,car,1522,389,1920,854
wheelchair_6/MP_KSC_B001839.jpg,1920,1080,traffic_sign,1384,10,1467,90
wheelchair_6/MP_KSC_B001839.jpg,1920,1080,potted_plant,361,427,519,710
wheelchair_6/MP_KSC_B001840.jpg,1920,1080,movable_signage,976,352,1045,615
wheelchair_6/MP_KSC_B001840.jpg,1920,1080,pole,1153,0,1198,638
wheelchair_6/MP_KSC_B001840.jpg,1920,1080,movable_signage,280,94,525,754
wheelchair_6/MP_KSC_B001840.jpg,1920,1080,pole,1348,0,1418,769
wheelchair_6/MP_KSC_B001840.jpg,1920,1080,car,1388,477,1801,774
wheelchair_6/MP_KSC_B001840.jpg,1920,1080,car,1654,287,1920,910
wheelchair_6/MP_KSC_B001840.jpg,1920,1080,tree_trunk,1400,0,1492,868
wheelchair_6/MP_KSC_B001840.jpg,1920,1080,tree_trunk,1201,346,1247,664
wheelchair_6/MP_KSC_B001842.jpg,1920,1080,potted_plant,0,349,241,746
wheelchair_6/MP_KSC_B001842.jpg,1920,1080,car,1373,359,1920,769
wheelchair_6/MP_KSC_B001842.jpg,1920,1080,tree_trunk,1249,209,1310,704
wheelchair_6/MP_KSC_B001842.jpg,1920,1080,pole,1293,0,1478,849
wheelchair_6/MP_KSC_B001842.jpg,1920,1080,car,1698,372,1920,962
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,car,1174,369,1454,540
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,car,1403,330,1861,590
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,person,1046,370,1103,525
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,car,984,402,1254,506
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,car,707,398,1002,533
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,person,980,376,1036,526
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,truck,1856,332,1920,437
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,traffic_sign,1232,0,1370,63
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,traffic_sign,1255,43,1352,91
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,traffic_sign,1530,256,1578,289
wheelchair_6/MP_KSC_B001845.jpg,1920,1080,pole,1240,0,1323,571
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,potted_plant,1718,364,1810,549
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,bus,551,458,654,555
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,tree_trunk,715,471,736,560
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,bollard,506,543,569,761
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,bollard,199,537,257,731
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,pole,175,0,220,616
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,tree_trunk,1110,250,1143,620
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,car,289,477,466,586
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,tree_trunk,1019,338,1059,575
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,person,1061,454,1088,556
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,tree_trunk,391,416,441,585
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,person,1299,447,1332,532
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,car,130,483,355,604
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,car,451,496,593,573
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,person,1071,448,1112,557
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,potted_plant,1630,424,1702,546
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,bollard,1489,540,1566,786
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,pole,381,0,422,589
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,bollard,918,544,1001,778
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,tree_trunk,570,460,596,569
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,car,0,389,199,801
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,tree_trunk,769,129,804,602
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,movable_signage,1355,305,1421,539
wheelchair_6/MP_KSC_B001846.jpg,1920,1080,car,589,492,695,567
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,person,941,358,1043,678
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,traffic_sign,1468,350,1503,382
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,person,791,347,886,644
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,tree_trunk,1060,271,1097,612
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,car,1138,487,1275,600
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,car,1302,442,1648,721
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,tree_trunk,1084,267,1128,640
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,car,1444,347,1919,926
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,tree_trunk,1239,0,1459,963
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,pole,1133,0,1190,688
wheelchair_6/MP_KSC_B001848.jpg,1920,1080,person,861,399,951,645
wheelchair_6/MP_KSC_B001852.jpg,1920,1080,car,1805,516,1920,587
wheelchair_6/MP_KSC_B001852.jpg,1920,1080,tree_trunk,1208,259,1258,650
wheelchair_6/MP_KSC_B001852.jpg,1920,1080,person,1015,346,1139,732
wheelchair_6/MP_KSC_B001852.jpg,1920,1080,traffic_sign,1649,347,1691,382
wheelchair_6/MP_KSC_B001852.jpg,1920,1080,car,1306,486,1540,658
wheelchair_6/MP_KSC_B001852.jpg,1920,1080,tree_trunk,1245,310,1323,670
wheelchair_6/MP_KSC_B001852.jpg,1920,1080,car,1523,486,1851,655
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,traffic_sign,1874,163,1920,222
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,tree_trunk,1350,0,1516,878
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,car,1167,455,1299,555
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,movable_signage,871,393,928,537
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,tree_trunk,1098,344,1128,541
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,pole,1230,0,1299,705
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,potted_plant,281,417,465,795
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,tree_trunk,1156,357,1201,680
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,pole,1187,0,1218,623
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,motorcycle,1316,450,1393,540
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,person,1017,447,1059,521
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,car,1537,258,1920,928
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,person,1063,452,1086,523
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,car,1368,393,1722,696
wheelchair_6/MP_KSC_B001853.jpg,1920,1080,movable_signage,434,0,825,800
wheelchair_6/MP_KSC_B001860.jpg,1920,1080,car,905,490,1047,546
wheelchair_6/MP_KSC_B001860.jpg,1920,1080,person,658,331,781,669
wheelchair_6/MP_KSC_B001860.jpg,1920,1080,person,424,486,523,660
wheelchair_6/MP_KSC_B001860.jpg,1920,1080,car,951,481,1078,538
wheelchair_6/MP_KSC_B001860.jpg,1920,1080,person,658,371,778,672
wheelchair_6/MP_KSC_B001860.jpg,1920,1080,bollard,1583,492,1666,907
wheelchair_6/MP_KSC_B001860.jpg,1920,1080,tree_trunk,1730,167,1796,670
wheelchair_6/MP_KSC_B001860.jpg,1920,1080,pole,1509,0,1545,602
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,pole,1323,0,1404,730
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,tree_trunk,1524,0,1715,985
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,pole,1082,0,1114,532
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,car,1202,369,1425,561
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,traffic_sign,1077,158,1113,255
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,tree_trunk,1163,268,1212,568
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,traffic_sign,1077,259,1130,312
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,movable_signage,1071,324,1113,493
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,car,1311,345,1691,650
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,movable_signage,598,316,646,568
wheelchair_6/MP_KSC_B001878.jpg,1920,1080,car,1507,278,1920,864
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,car,1513,385,1653,497
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,car,1785,387,1892,440
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,truck,1540,340,1680,470
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,traffic_sign,1524,124,1579,187
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,car,1655,400,1802,456
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,traffic_sign,1577,132,1630,168
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,tree_trunk,1146,301,1191,571
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,tree_trunk,995,302,1079,663
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,pole,1324,0,1400,552
wheelchair_6/MP_KSC_B001880.jpg,1920,1080,bollard,1567,405,1634,499
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,car,1258,396,1597,669
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,potted_plant,546,350,678,616
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,car,1167,475,1296,591
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,car,1417,382,1920,811
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,person,1026,484,1050,547
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,motorcycle,1038,473,1085,556
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,movable_signage,672,286,791,617
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,tree_trunk,1199,314,1305,704
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,person,956,475,984,543
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,pole,1075,0,1121,583
wheelchair_6/MP_KSC_B001894.jpg,1920,1080,tree_trunk,1116,290,1156,615
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,motorcycle,1125,409,1258,645
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,tree_trunk,1660,0,1920,1080
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,tree_trunk,1250,222,1325,645
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,traffic_light,1488,400,1522,410
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,traffic_light,1374,357,1420,371
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,car,1311,464,1560,620
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,person,1108,472,1151,569
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,movable_signage,896,337,980,567
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,car,1547,481,1673,520
wheelchair_6/MP_KSC_B001897.jpg,1920,1080,traffic_light,1416,405,1446,415
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,traffic_sign,1860,223,1901,247
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,traffic_light,847,161,903,263
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,person,929,419,970,498
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,traffic_sign,1860,188,1901,226
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,bollard,692,497,713,594
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,car,1629,254,1920,785
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,bollard,523,503,544,592
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,bollard,962,495,990,605
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,person,697,425,734,501
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,bollard,1172,506,1213,651
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,bollard,1083,504,1117,628
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,tree_trunk,538,401,566,507
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,motorcycle,899,438,1020,508
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,pole,826,0,916,596
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,car,1039,346,1639,635
wheelchair_6/MP_KSC_B001908.jpg,1920,1080,tree_trunk,1619,0,1920,1017
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,car,1508,360,1920,796
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,pole,1232,0,1333,654
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,car,1392,457,1498,509
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,car,1145,446,1371,591
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,car,938,504,1028,561
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,car,880,501,975,559
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,tree_trunk,1159,415,1190,597
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,tree_trunk,1253,0,1374,656
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,car,1481,455,1579,504
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,car,1081,483,1207,575
wheelchair_6/MP_KSC_B001912.jpg,1920,1080,tree_trunk,1062,463,1089,574
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,movable_signage,0,192,123,671
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,tree_trunk,1047,338,1088,538
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,tree_trunk,1150,297,1201,565
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,car,1309,295,1856,627
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,pole,1079,0,1166,561
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,car,913,445,1024,519
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,car,981,448,1095,522
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,car,1826,365,1920,432
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,tree_trunk,1437,142,1532,683
wheelchair_6/MP_KSC_B001915.jpg,1920,1080,car,1176,404,1391,565
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,pole,1068,0,1132,590
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,pole,1014,0,1081,576
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,potted_plant,252,318,417,632
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,potted_plant,662,469,715,611
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,potted_plant,160,339,263,666
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,potted_plant,476,468,562,621
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,car,1187,443,1422,619
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,tree_trunk,1174,210,1207,626
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,car,1337,257,1920,744
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,potted_plant,369,435,499,624
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,tree_trunk,1738,0,1899,918
wheelchair_6/MP_KSC_B001922.jpg,1920,1080,car,936,492,1000,538
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,car,1200,431,1405,605
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,potted_plant,577,469,638,647
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,potted_plant,168,446,327,701
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,car,1292,411,1661,647
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,pole,1075,0,1157,583
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,tree_trunk,1338,16,1397,694
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,potted_plant,283,555,491,692
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,potted_plant,485,446,571,682
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,potted_plant,0,394,211,706
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,potted_plant,1,541,87,714
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,tree_trunk,1046,319,1084,556
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,car,986,479,1056,529
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,pole,1149,0,1242,609
wheelchair_6/MP_KSC_B001923.jpg,1920,1080,car,1615,97,1920,809
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,car,1151,536,1261,614
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,traffic_sign,1099,409,1143,455
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,bollard,1126,576,1144,650
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,potted_plant,478,523,656,901
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,tree_trunk,1552,0,1731,871
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,movable_signage,534,559,729,884
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,traffic_sign,1101,454,1144,493
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,car,760,536,930,593
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,tree_trunk,1230,250,1277,679
wheelchair_6/MP_KSC_B001924.jpg,1920,1080,car,733,527,866,626
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,bollard,22,443,281,949
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,car,1347,433,1491,550
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,pole,1693,0,1793,722
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,person,1191,457,1212,515
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,tree_trunk,1365,262,1422,573
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,movable_signage,763,283,853,528
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,tree_trunk,1294,295,1330,543
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,person,1206,452,1230,515
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,truck,1409,375,1698,579
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,movable_signage,402,413,486,559
wheelchair_6/MP_KSC_B001937.jpg,1920,1080,truck,1298,423,1426,540
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,movable_signage,1258,0,1478,729
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,tree_trunk,1687,161,1920,994
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,movable_signage,498,245,639,687
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,movable_signage,232,319,382,678
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,movable_signage,365,286,507,681
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,movable_signage,650,288,797,689
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,car,1405,488,1713,702
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,movable_signage,918,459,978,609
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,car,1597,456,1920,804
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,movable_signage,44,231,206,657
wheelchair_6/MP_KSC_B001950.jpg,1920,1080,pole,1395,0,1465,735
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,car,1342,371,1494,422
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,car,1122,374,1266,483
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,car,473,316,980,564
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,movable_signage,991,404,1026,500
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,pole,1185,0,1364,739
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,person,952,337,1001,501
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,car,1448,202,1920,890
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,movable_signage,1095,398,1138,491
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,traffic_light,1287,212,1341,228
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,traffic_light,1407,255,1438,266
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,traffic_light,1317,262,1346,273
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,traffic_light,1000,329,1021,363
wheelchair_6/MP_KSC_B001951.jpg,1920,1080,potted_plant,0,258,249,639
wheelchair_6/MP_KSC_B001952.jpg,1920,1080,car,1500,425,1920,655
wheelchair_6/MP_KSC_B001952.jpg,1920,1080,car,1638,452,1920,676
wheelchair_6/MP_KSC_B001952.jpg,1920,1080,bollard,1175,518,1183,557
wheelchair_6/MP_KSC_B001952.jpg,1920,1080,potted_plant,814,426,909,643
wheelchair_6/MP_KSC_B001952.jpg,1920,1080,movable_signage,883,364,991,651
wheelchair_6/MP_KSC_B001953.jpg,1920,1080,movable_signage,701,310,824,648
wheelchair_6/MP_KSC_B001953.jpg,1920,1080,bollard,1122,538,1136,606
wheelchair_6/MP_KSC_B001953.jpg,1920,1080,tree_trunk,1410,386,1463,735
wheelchair_6/MP_KSC_B001953.jpg,1920,1080,traffic_light,1469,368,1513,383
wheelchair_6/MP_KSC_B001953.jpg,1920,1080,car,1409,532,1600,638
wheelchair_6/MP_KSC_B001953.jpg,1920,1080,truck,1243,513,1305,579
wheelchair_6/MP_KSC_B001953.jpg,1920,1080,motorcycle,571,423,699,635
wheelchair_6/MP_KSC_B001953.jpg,1920,1080,bollard,1267,547,1281,615
wheelchair_6/MP_KSC_B001953.jpg,1920,1080,person,1129,432,1244,703
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,pole,1168,0,1276,648
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,car,1426,397,1894,745
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,traffic_sign,1749,203,1810,256
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,car,1160,472,1296,574
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,movable_signage,856,444,914,606
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,car,1764,369,1920,897
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,tree_trunk,1147,458,1171,579
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,traffic_sign,1120,330,1166,384
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,person,1065,455,1109,576
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,person,1020,430,1089,612
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,tree_trunk,1335,114,1422,735
wheelchair_6/MP_KSC_B001962.jpg,1920,1080,bollard,996,524,1032,639
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,bollard,1408,558,1473,816
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,bollard,1361,554,1415,765
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,movable_signage,844,531,936,679
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,tree_trunk,1296,338,1333,632
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,person,1543,398,1614,690
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,bollard,1315,550,1359,715
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,bollard,1288,547,1323,682
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,movable_signage,1200,377,1273,585
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,car,1337,474,1537,613
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,person,1140,480,1178,583
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,person,1096,485,1133,572
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,traffic_sign,1266,244,1347,319
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,person,1562,382,1665,694
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,tree_trunk,1625,0,1814,930
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,person,1176,490,1203,568
wheelchair_6/MP_KSC_B001966.jpg,1920,1080,traffic_sign,1268,313,1348,389
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,tree_trunk,1264,296,1318,634
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,tree_trunk,1220,411,1273,596
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,car,1342,471,1520,632
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,tree_trunk,1444,306,1596,800
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,car,1694,421,1920,651
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,person,1159,496,1196,599
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,person,998,445,1049,597
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,car,1841,467,1920,792
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,person,1110,441,1170,609
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,traffic_light,1634,407,1669,418
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,person,1197,478,1233,569
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,car,1455,458,1843,706
wheelchair_6/MP_KSC_B001973.jpg,1920,1080,person,1081,481,1121,588
wheelchair_6/MP_KSC_B001977.jpg,1920,1080,traffic_light,1009,387,1041,470
wheelchair_6/MP_KSC_B001977.jpg,1920,1080,car,1595,367,1920,941
wheelchair_6/MP_KSC_B001977.jpg,1920,1080,tree_trunk,1655,0,1814,959
wheelchair_6/MP_KSC_B001977.jpg,1920,1080,tree_trunk,1230,509,1295,716
wheelchair_6/MP_KSC_B001977.jpg,1920,1080,pole,1143,0,1193,682
wheelchair_6/MP_KSC_B001977.jpg,1920,1080,pole,1201,0,1249,695
